sentence_id|words|labels
4842|be|O
4842|dividing|O
4842|reader|O
4842|opinion|O
4843|Salva|O
4843|Kiir|O
4843|gave|O
4843|a|O
4843|speech|B-MESSAGE-TOPIC
4843|criticising|O
4843|the|O
4843|north|B-MESSAGE-TOPIC
4843|for|O
4843|the|O
4843|slow|O
4843|progress|O
4843|of|O
4843|the|O
4843|country|O
4843|'s|O
4843|peace|O
4843|agreement|O
4844|In|O
4844|1993|O
4844|international|O
4844|news|B-OTHER
4844|agencies|I-OTHER
4844|reported|O
4844|the|O
4844|murder|B-OTHER
4844|of|O
4844|a|O
4844|four-year-|O
4844|old|O
4844|English|O
4844|boy|O
4844|James|O
4844|Bulger|O
4845|Dacryoadenitis|B-CAUSE-EFFECT
4845|is|O
4845|caused|O
4845|by|O
4845|local|O
4845|infection|B-CAUSE-EFFECT
4845|of|O
4845|the|O
4845|lacrimal|O
4845|gland|O
4845|by|O
4845|bacteria|O
4845|or|O
4845|viruses|O
4846|This|O
4846|page|O
4846|shows|O
4846|you|O
4846|how|O
4846|to|O
4846|hold|O
4846|your|O
4846|fingers|B-COMPONENT-WHOLE
4846|and|O
4846|hands|B-COMPONENT-WHOLE
4846|correctly|O
4846|and|O
4846|addresses|O
4846|the|O
4846|most|O
4846|common|O
4846|problems|O
4847|First|O
4847|of|O
4847|all|O
4847|it|O
4847|is|O
4847|a|O
4847|source|O
4847|of|O
4847|specialist|O
4847|cadre|B-OTHER
4847|of|O
4847|various|O
4847|specialties|B-OTHER
4847|such|O
4847|as|O
4847|monument|O
4847|and|O
4847|art|O
4847|renovation|O
4847|foreign|O
4847|language|O
4847|teachers|O
4847|economists|O
4847|chemists|O
4847|lawyers|O
4847|and|O
4847|IT|O
4847|specialists|O
4847|just|O
4847|to|O
4847|name|O
4847|a|O
4847|few|O
4847|who|O
4847|often|O
4847|stay|O
4847|in|O
4847|the|O
4847|city|O
4847|after|O
4847|graduating|O
4848|Shortly|O
4848|after|O
4848|takeoff|O
4848|an|O
4848|apparent|O
4848|systems|O
4848|malfunction|B-CAUSE-EFFECT
4848|has|O
4848|caused|O
4848|the|O
4848|inadvertent|O
4848|launch|B-CAUSE-EFFECT
4848|of|O
4848|an|O
4848|AIM-9|O
4848|Sidewinder|O
4848|missile|O
4849|After|O
4849|the|O
4849|war|O
4849|as|O
4849|the|O
4849|Midway|O
4849|was|O
4849|preparing|O
4849|for|O
4849|retirement|O
4849|she|O
4849|was|O
4849|called|O
4849|upon|O
4849|one|O
4849|last|O
4849|time|O
4849|to|O
4849|the|O
4849|Philippines|O
4849|to|O
4849|help|O
4849|with|O
4849|an|O
4849|evacuation|B-CAUSE-EFFECT
4849|after|O
4849|the|O
4849|eruption|B-CAUSE-EFFECT
4849|of|O
4849|Mt|O
4849|Pinatubo|O
4850|The|O
4850|palace|B-OTHER
4850|was|O
4850|built|O
4850|by|O
4850|the|O
4850|lake|B-OTHER
4850|during|O
4850|the|O
4850|reign|O
4850|of|O
4850|the|O
4850|Umayyad|O
4850|caliph|O
4850|al-Walid|O
4850|I|O
4850|705-715|O
4850|CE|O
4851|The|O
4851|vibrations|B-CAUSE-EFFECT
4851|caused|O
4851|a|O
4851|violent|O
4851|twisting|O
4851|motion|B-CAUSE-EFFECT
4851|on|O
4851|the|O
4851|bridge|O
4852|MP|O
4852|shows|O
4852|spread|B-ENTITY-DESTINATION
4852|into|O
4852|mesophyll|B-ENTITY-DESTINATION
4852|rather|O
4852|than|O
4852|epidermal|O
4852|tissues|O
4852|during|O
4852|virus|O
4852|infection|O
4853|The|O
4853|kids|B-INSTRUMENT-AGENCY
4853|took|O
4853|the|O
4853|bus|B-INSTRUMENT-AGENCY
4853|to|O
4853|school|O
4853|before|O
4853|so|O
4853|do|O
4853|n't|O
4853|start|O
4853|taking|O
4853|them|O
4853|now|O
4853|that|O
4853|you|O
4853|have|O
4853|more|O
4853|free|O
4853|time|O
4854|Just|O
4854|as|O
4854|the|O
4854|terrorists|B-INSTRUMENT-AGENCY
4854|took|O
4854|advantage|O
4854|of|O
4854|our|O
4854|relatively|O
4854|open|O
4854|and|O
4854|porous|O
4854|educational|O
4854|aviation|O
4854|and|O
4854|immigration|O
4854|systems|B-INSTRUMENT-AGENCY
4854|to|O
4854|plan|O
4854|and|O
4854|execute|O
4854|their|O
4854|attacks|O
4854|they|O
4854|also|O
4854|likely|O
4854|took|O
4854|advantage|O
4854|of|O
4854|our|O
4854|financial|O
4854|systems|B-INSTRUMENT-AGENCY
4855|Brent|O
4855|writing|O
4855|in|O
4855|1952|O
4855|accepted|O
4855|much|O
4855|of|O
4855|the|O
4855|classification|O
4855|scheme|B-MESSAGE-TOPIC
4855|set|O
4855|out|O
4855|in|O
4855|earlier|O
4855|works|B-MESSAGE-TOPIC
4856|The|O
4856|final|O
4856|round|B-OTHER
4856|lets|O
4856|the|O
4856|last|O
4856|2|O
4856|contestants|B-OTHER
4856|answer|O
4856|the|O
4856|question|O
4856|from|O
4856|a|O
4856|hint|O
4856|of|O
4856|a|O
4856|given|O
4856|qualification|O
4856|to|O
4856|find|O
4856|the|O
4856|last|O
4856|man|O
4856|standing|O
4857|To|O
4857|help|O
4857|doctors|O
4857|to|O
4857|know|O
4857|and|O
4857|cure|O
4857|headaches|B-CAUSE-EFFECT
4857|from|O
4857|medication|B-CAUSE-EFFECT
4857|overuse|I-CAUSE-EFFECT
4857|a|O
4857|revised|O
4857|criteria|O
4857|was|O
4857|published|O
4857|by|O
4857|the|O
4857|International|O
4857|Headache|O
4857|Society|O
4858|Another|O
4858|variety|O
4858|of|O
4858|flower|B-ENTITY-ORIGIN
4858|wine|B-ENTITY-ORIGIN
4858|called|O
4858|baekhwaju|O
4858|is|O
4858|made|O
4858|from|O
4858|100|O
4858|varieties|O
4858|of|O
4858|flowers|O
4859|The|O
4859|debates|O
4859|proposal|B-OTHER
4859|is|O
4859|still|O
4859|under|O
4859|consideration|B-OTHER
4859|although|O
4859|there|O
4859|are|O
4859|potential|O
4859|problems|O
4860|Less|O
4860|obedience|B-OTHER
4860|was|O
4860|extracted|O
4860|from|O
4860|subjects|B-OTHER
4860|in|O
4860|this|O
4860|case|O
4861|A|O
4861|bazaar|B-MEMBER-COLLECTION
4861|of|O
4861|fledgling|O
4861|guillemots|B-MEMBER-COLLECTION
4861|braved|O
4861|a|O
4861|plunge|O
4861|from|O
4861|the|O
4861|Flat|O
4861|this|O
4861|afternoon|O
4861|to|O
4861|raucous|O
4861|cheering|O
4861|from|O
4861|the|O
4861|crowd|O
4862|In|O
4862|2004|O
4862|a|O
4862|two|O
4862|men|B-INSTRUMENT-AGENCY
4862|including|O
4862|a|O
4862|local|O
4862|parks|O
4862|commissioner|O
4862|defaced|O
4862|the|O
4862|monument|O
4862|with|O
4862|white|O
4862|paint|B-INSTRUMENT-AGENCY
4862|and|O
4862|were|O
4862|sentenced|O
4862|to|O
4862|jail|O
4862|time|O
4863|We|O
4863|saw|O
4863|that|O
4863|the|O
4863|email|B-ENTITY-DESTINATION
4863|had|O
4863|been|O
4863|sent|O
4863|to|O
4863|the|O
4863|customer|B-ENTITY-DESTINATION
4864|There|O
4864|are|O
4864|a|O
4864|variety|O
4864|of|O
4864|basic|O
4864|gardening|O
4864|tools|B-INSTRUMENT-AGENCY
4864|that|O
4864|the|O
4864|all|O
4864|gardeners|B-INSTRUMENT-AGENCY
4864|have|O
4865|A|O
4865|coat|B-PRODUCT-PRODUCER
4865|of|O
4865|arms|O
4865|was|O
4865|conjured|O
4865|from|O
4865|the|O
4865|fertile|O
4865|imagination|O
4865|of|O
4865|an|O
4865|artist|B-PRODUCT-PRODUCER
4866|The|O
4866|struggle|O
4866|began|O
4866|in|O
4866|1968|O
4866|when|O
4866|machinists|B-PRODUCT-PRODUCER
4866|making|O
4866|seat|O
4866|covers|B-PRODUCT-PRODUCER
4866|for|O
4866|the|O
4866|car|O
4866|giant|O
4866|were|O
4866|paid|O
4866|less|O
4866|than|O
4866|men|O
4866|who|O
4866|swept|O
4866|floors|O
4867|Another|O
4867|known|O
4867|connector|B-COMPONENT-WHOLE
4867|uses|O
4867|the|O
4867|center|O
4867|conductor|O
4867|of|O
4867|the|O
4867|coaxial|O
4867|cable|O
4867|to|O
4867|push|O
4867|out|O
4867|the|O
4867|pin|B-COMPONENT-WHOLE
4867|of|O
4867|the|O
4867|connector|B-COMPONENT-WHOLE
4868|They|O
4868|are|O
4868|arranged|O
4868|on|O
4868|the|O
4868|chart|O
4868|in|O
4868|accordance|O
4868|with|O
4868|their|O
4868|position|O
4868|relative|O
4868|to|O
4868|the|O
4868|aircraft|B-ENTITY-ORIGIN
4868|'s|O
4868|arrival|O
4868|from|O
4868|the|O
4868|en|O
4868|route|O
4868|structure|B-ENTITY-ORIGIN
4869|For|O
4869|the|O
4869|satellite|B-COMPONENT-WHOLE
4869|with|O
4869|rotors|B-COMPONENT-WHOLE
4869|one|O
4869|must|O
4869|include|O
4869|the|O
4869|effects|O
4869|of|O
4869|p|O
4869|as|O
4869|well|O
4869|;|O
4869|this|O
4869|modification|O
4869|consistent|O
4869|with|O
4869|22|O
4869|is|O
4869|given|O
4869|in|O
4869|43|O
4870|Debate|B-MESSAGE-TOPIC
4870|continues|O
4870|to|O
4870|swirl|O
4870|around|O
4870|the|O
4870|theory|B-MESSAGE-TOPIC
4870|of|O
4870|evolution|O
4870|Charles|O
4870|Darwin|O
4870|proposed|O
4870|150|O
4870|years|O
4870|ago|O
4870|in|O
4870|his|O
4870|groundbreaking|O
4870|book|O
4871|The|O
4871|wallet|B-CONTENT-CONTAINER
4871|contained|O
4871|a|O
4871|driver|O
4871|'s|O
4871|license|O
4871|passport|B-CONTENT-CONTAINER
4871|a|O
4871|couple|O
4871|credit|O
4871|cards|O
4871|and|O
4871|$|O
4871|16|O
4871|in|O
4871|cash|O
4872|Head|O
4872|injuries|B-CAUSE-EFFECT
4872|are|O
4872|a|O
4872|common|O
4872|cause|O
4872|of|O
4872|unconsciousness|B-CAUSE-EFFECT
4872|and|O
4872|they|O
4872|occur|O
4872|in|O
4872|many|O
4872|sports|O
4872|like|O
4872|rugby|O
4872|and|O
4872|boxing|O
4873|Modern|O
4873|pioneer|B-OTHER
4873|builds|O
4873|home|O
4873|from|O
4873|scratch|B-OTHER
4874|A|O
4874|family|B-ENTITY-ORIGIN
4874|was|O
4874|evacuated|O
4874|from|O
4874|their|O
4874|home|B-ENTITY-ORIGIN
4874|near|O
4874|the|O
4874|north|O
4874|Canterbury|O
4874|township|O
4874|of|O
4874|Waiau|O
4874|when|O
4874|the|O
4874|Waiau|O
4874|River|O
4874|flooded|O
4874|overnight|O
4875|His|O
4875|girlfriend|B-OTHER
4875|was|O
4875|in|O
4875|a|O
4875|trunk|B-OTHER
4875|and|O
4875|they|O
4875|drove|O
4875|over|O
4875|a|O
4875|bridge|O
4876|The|O
4876|tabernacle|B-OTHER
4876|was|O
4876|inside|O
4876|a|O
4876|rectangular|O
4876|court|B-OTHER
4876|whose|O
4876|entrance|O
4876|faced|O
4876|the|O
4876|East|O
4877|The|O
4877|colouration|B-CAUSE-EFFECT
4877|has|O
4877|been|O
4877|caused|O
4877|by|O
4877|a|O
4877|blue|O
4877|dye|B-CAUSE-EFFECT
4878|Small|O
4878|diced|O
4878|pieces|O
4878|of|O
4878|peach|B-ENTITY-ORIGIN
4878|is|O
4878|found|O
4878|in|O
4878|the|O
4878|cheesecake|O
4878|and|O
4878|whats|O
4878|more|O
4878|a|O
4878|thick|O
4878|slice|O
4878|of|O
4878|peach|B-ENTITY-ORIGIN
4878|jelly|B-ENTITY-ORIGIN
4878|is|O
4878|hidden|O
4878|in|O
4878|between|O
4878|the|O
4878|cheesecake|O
4879|A|O
4879|drug|O
4879|smuggler|O
4879|tried|O
4879|to|O
4879|secret|O
4879|more|O
4879|than|O
4879|2|O
4879|pounds|O
4879|of|O
4879|hashish|B-CONTENT-CONTAINER
4879|into|O
4879|the|O
4879|country|O
4879|inside|O
4879|a|O
4879|wooden|O
4879|chessboard|B-CONTENT-CONTAINER
4880|From|O
4880|the|O
4880|anger|B-OTHER
4880|sky|B-OTHER
4880|was|O
4880|evolved|O
4880|from|O
4880|the|O
4880|sky|B-OTHER
4880|air|O
4880|was|O
4880|evolved|O
4880|from|O
4880|the|O
4880|air|O
4880|fire|O
4880|was|O
4880|evolved|O
4880|and|O
4880|from|O
4880|the|O
4880|fire|O
4880|water|O
4880|was|O
4880|evolved|O
4881|Angeles|O
4881|Ortega|O
4881|'s|O
4881|family|O
4881|became|O
4881|involved|O
4881|with|O
4881|Yeni|O
4881|Navan|O
4881|after|O
4881|hearing|O
4881|from|O
4881|the|O
4881|local|O
4881|priest|O
4881|about|O
4881|a|O
4881|cooperative|B-MEMBER-COLLECTION
4881|of|O
4881|organic|O
4881|coffee|O
4881|producers|B-MEMBER-COLLECTION
4881|that|O
4881|was|O
4881|forming|O
4881|in|O
4881|order|O
4881|to|O
4881|seek|O
4881|out|O
4881|new|O
4881|markets|O
4881|and|O
4881|better|O
4881|prices|O
4882|The|O
4882|disk|B-CONTENT-CONTAINER
4882|and|O
4882|controller|O
4882|were|O
4882|in|O
4882|a|O
4882|box|B-CONTENT-CONTAINER
4882|seven|O
4882|feet|O
4882|high|O
4882|and|O
4882|about|O
4882|20|O
4882|feet|O
4882|long|O
4882|and|O
4882|3|O
4882|feet|O
4882|wide|O
4883|The|O
4883|poem|B-ENTITY-ORIGIN
4883|is|O
4883|from|O
4883|his|O
4883|posthumous|O
4883|diaries|B-ENTITY-ORIGIN
4883|and|O
4883|collection|O
4883|A|O
4883|River|O
4883|Dies|O
4883|of|O
4883|Thirst|O
4883|:|O
4883|The|O
4883|Girl|O
4883|/|O
4883|The|O
4883|Scream|O
4884|I|O
4884|'ve|O
4884|obediently|O
4884|banked|O
4884|in|O
4884|all|O
4884|his|O
4884|cash|O
4884|into|O
4884|my|O
4884|account|O
4884|and|O
4884|put|O
4884|a|O
4884|big|O
4884|fat|O
4884|cheque|B-ENTITY-DESTINATION
4884|into|O
4884|his|O
4884|casket|B-ENTITY-DESTINATION
4885|The|O
4885|studentship|B-COMPONENT-WHOLE
4885|comprises|O
4885|of|O
4885|a|O
4885|tax|O
4885|free|O
4885|bursary|B-COMPONENT-WHOLE
4885|of|O
4885|15290|O
4885|GBP|O
4885|pa|O
4885|plus|O
4885|the|O
4885|payment|O
4885|of|O
4885|fees|O
4885|for|O
4885|three|O
4885|years|O
4886|As|O
4886|a|O
4886|noun|O
4886|a|O
4886|tag|B-COMPONENT-WHOLE
4886|is|O
4886|a|O
4886|basic|O
4886|element|O
4886|of|O
4886|the|O
4886|languages|B-COMPONENT-WHOLE
4886|used|O
4886|to|O
4886|create|O
4886|web|O
4886|pages|O
4886|HTML|O
4886|and|O
4886|similar|O
4886|languages|B-COMPONENT-WHOLE
4886|such|O
4886|as|O
4886|XML|O
4887|As|O
4887|Zhivago|O
4887|Omar|O
4887|Sharif|O
4887|grabs|O
4887|her|O
4887|hand|O
4887|to|O
4887|help|O
4887|her|O
4887|aboard|O
4887|she|O
4887|slips|O
4887|and|O
4887|seems|O
4887|to|O
4887|fall|O
4887|beneath|O
4887|the|O
4887|wheels|B-COMPONENT-WHOLE
4887|of|O
4887|the|O
4887|train|B-COMPONENT-WHOLE
4888|The|O
4888|defendant|B-INSTRUMENT-AGENCY
4888|battered|O
4888|the|O
4888|victim|O
4888|with|O
4888|a|O
4888|standard|O
4888|weighted|O
4888|workout|O
4888|glove|B-INSTRUMENT-AGENCY
4888|containing|O
4888|sand|O
4888|in|O
4888|the|O
4888|palm|O
4888|area|O
4889|Occasionally|O
4889|a|O
4889|dream|O
4889|proffers|O
4889|no|O
4889|solution|O
4889|but|O
4889|portrays|O
4889|only|O
4889|the|O
4889|anxiety|B-CAUSE-EFFECT
4889|which|O
4889|is|O
4889|generated|O
4889|by|O
4889|the|O
4889|conflict|B-CAUSE-EFFECT
4890|When|O
4890|the|O
4890|merchant|O
4890|was|O
4890|ready|O
4890|to|O
4890|come|O
4890|home|O
4890|he|O
4890|had|O
4890|bought|O
4890|a|O
4890|diamond|B-OTHER
4890|necklace|B-OTHER
4890|for|O
4890|his|O
4890|first|O
4890|daughter|O
4891|Scarcely|O
4891|had|O
4891|we|O
4891|reached|O
4891|the|O
4891|edge|O
4891|of|O
4891|the|O
4891|wood|O
4891|when|O
4891|Turk|O
4891|darted|O
4891|past|O
4891|us|O
4891|barking|O
4891|furiously|O
4891|at|O
4891|a|O
4891|troop|B-MEMBER-COLLECTION
4891|of|O
4891|monkeys|B-MEMBER-COLLECTION
4891|who|O
4891|were|O
4891|gambolling|O
4891|on|O
4891|the|O
4891|turf|O
4892|Their|O
4892|omelette|B-ENTITY-DESTINATION
4892|was|O
4892|put|O
4892|inside|O
4892|the|O
4892|bread|B-ENTITY-DESTINATION
4892|and|O
4892|was|O
4892|served|O
4892|on|O
4892|their|O
4892|plates|O
4893|My|O
4893|cousin|B-ENTITY-DESTINATION
4893|was|O
4893|arriving|O
4893|at|O
4893|the|O
4893|train|B-ENTITY-DESTINATION
4893|station|I-ENTITY-DESTINATION
4893|in|O
4893|Boston|O
4893|and|O
4893|I|O
4893|went|O
4893|for|O
4893|pickup|O
4894|This|O
4894|amazing|O
4894|machine|B-COMPONENT-WHOLE
4894|contained|O
4894|a|O
4894|shift|O
4894|register|B-COMPONENT-WHOLE
4894|made|O
4894|out|O
4894|of|O
4894|a|O
4894|motor|O
4894|and|O
4894|a|O
4894|rotor|O
4894|as|O
4894|well|O
4894|as|O
4894|a|O
4894|keyboard|O
4894|ROM|O
4894|consisting|O
4894|solely|O
4894|of|O
4894|levers|O
4894|and|O
4894|springs|O
4895|Your|O
4895|Republican|O
4895|tax|O
4895|cut|O
4895|fetish|O
4895|has|O
4895|drained|O
4895|government|O
4895|surpluses|B-OTHER
4895|into|O
4895|unprecedented|O
4895|deficits|B-OTHER
4896|The|O
4896|ship|B-ENTITY-ORIGIN
4896|sailed|O
4896|from|O
4896|the|O
4896|port|B-ENTITY-ORIGIN
4896|of|O
4896|Site|O
4896|near|O
4896|Marseilles|O
4896|on|O
4896|July|O
4896|11|O
4896|1947|O
4896|with|O
4896|4515|O
4896|immigrants|O
4897|They|O
4897|ordered|O
4897|vaccine|B-OTHER
4897|made|O
4897|with|O
4897|a|O
4897|50-year-old|O
4897|egg|O
4897|technology|B-OTHER
4897|rather|O
4897|than|O
4897|experimental|O
4897|methods|O
4898|Corn|B-ENTITY-ORIGIN
4898|whiskey|B-ENTITY-ORIGIN
4898|is|O
4898|an|O
4898|American|O
4898|liquor|O
4898|made|O
4898|from|O
4898|a|O
4898|mash|O
4898|made|O
4898|of|O
4898|at|O
4898|least|O
4898|80|O
4898|percent|O
4898|corn|O
4899|Police|O
4899|investigating|O
4899|the|O
4899|discovery|O
4899|of|O
4899|a|O
4899|severed|O
4899|head|O
4899|on|O
4899|a|O
4899|British|O
4899|beach|O
4899|have|O
4899|found|O
4899|a|O
4899|suitcase|B-CONTENT-CONTAINER
4899|full|O
4899|of|O
4899|body|B-CONTENT-CONTAINER
4899|parts|I-CONTENT-CONTAINER
4899|in|O
4899|a|O
4899|nearby|O
4899|harbour|O
4900|This|O
4900|volume|B-COMPONENT-WHOLE
4900|contains|O
4900|a|O
4900|selection|B-COMPONENT-WHOLE
4900|of|O
4900|Japanese|O
4900|prose|O
4900|literature|O
4900|dating|O
4900|from|O
4900|the|O
4900|classical|O
4900|age|O
4901|This|O
4901|was|O
4901|meant|O
4901|to|O
4901|represent|O
4901|the|O
4901|resting|O
4901|of|O
4901|the|O
4901|maize|B-OTHER
4901|spirits|B-OTHER
4901|until|O
4901|the|O
4901|next|O
4901|harvesting|O
4901|period|O
4901|came|O
4901|around|O
4902|The|O
4902|casket|B-ENTITY-DESTINATION
4902|has|O
4902|been|O
4902|moved|O
4902|into|O
4902|the|O
4902|mausoleum|B-ENTITY-DESTINATION
4903|The|O
4903|index|O
4903|is|O
4903|based|O
4903|on|O
4903|the|O
4903|set|O
4903|of|O
4903|the|O
4903|scientist|B-PRODUCT-PRODUCER
4903|'s|O
4903|most|O
4903|cited|O
4903|papers|B-PRODUCT-PRODUCER
4903|and|O
4903|the|O
4903|number|O
4903|of|O
4903|citations|O
4903|that|O
4903|they|O
4903|have|O
4903|received|O
4903|in|O
4903|other|O
4903|people|O
4903|'s|O
4903|publications|O
4904|Though|O
4904|the|O
4904|woods|O
4904|petered|O
4904|out|O
4904|further|O
4904|south|O
4904|the|O
4904|ground|O
4904|became|O
4904|increasingly|O
4904|difficult|O
4904|down|O
4904|towards|O
4904|the|O
4904|coast|O
4904|where|O
4904|it|O
4904|resembled|O
4904|a|O
4904|range|B-MEMBER-COLLECTION
4904|of|O
4904|rocky|O
4904|mountains|B-MEMBER-COLLECTION
4905|Robert|O
4905|Pattinson|O
4905|wears|O
4905|a|O
4905|suit|B-OTHER
4905|for|O
4905|a|O
4905|cemetery|O
4905|scene|B-OTHER
4905|on|O
4905|location|O
4906|The|O
4906|researchers|B-INSTRUMENT-AGENCY
4906|applied|O
4906|a|O
4906|vibration|O
4906|to|O
4906|monkeys|O
4906|'|O
4906|fingertips|O
4906|for|O
4906|half|O
4906|a|O
4906|second|O
4906|using|O
4906|a|O
4906|pencillike|O
4906|probe|B-INSTRUMENT-AGENCY
4907|White|O
4907|gasoline|B-ENTITY-DESTINATION
4907|was|O
4907|put|O
4907|inside|O
4907|a|O
4907|metal|O
4907|canister|B-ENTITY-DESTINATION
4907|with|O
4907|a|O
4907|smooth|O
4907|flat|O
4907|base|O
4907|and|O
4907|lit|O
4907|to|O
4907|heat|O
4907|up|O
4907|the|O
4907|metal|O
4908|Hitler|O
4908|expressed|O
4908|his|O
4908|disappointment|B-MESSAGE-TOPIC
4908|over|O
4908|the|O
4908|Munich|O
4908|Agreement|O
4908|in|O
4908|a|O
4908|speech|B-MESSAGE-TOPIC
4908|on|O
4908|9|O
4908|October|O
4908|1938|O
4909|For|O
4909|cricket|O
4909|we|O
4909|use|O
4909|a|O
4909|ball|B-COMPONENT-WHOLE
4909|with|O
4909|pellets|B-COMPONENT-WHOLE
4909|inside|O
4909|it|O
4909|which|O
4909|make|O
4909|a|O
4909|noise|O
4910|His|O
4910|works|B-MESSAGE-TOPIC
4910|criticize|O
4910|agricultural|O
4910|civilization|B-MESSAGE-TOPIC
4910|as|O
4910|inherently|O
4910|oppressive|O
4911|Using|O
4911|the|O
4911|product|O
4911|around|O
4911|the|O
4911|house|O
4911|killed|O
4911|germs|B-CAUSE-EFFECT
4911|that|O
4911|were|O
4911|causing|O
4911|flu|O
4911|colds|O
4911|or|O
4911|sore|B-CAUSE-EFFECT
4911|throat|I-CAUSE-EFFECT
4912|The|O
4912|pain|B-MESSAGE-TOPIC
4912|of|O
4912|loneliness|O
4912|is|O
4912|another|O
4912|theme|O
4912|of|O
4912|the|O
4912|book|B-MESSAGE-TOPIC
4913|His|O
4913|tale|O
4913|of|O
4913|a|O
4913|subculture|B-MEMBER-COLLECTION
4913|of|O
4913|poets|B-MEMBER-COLLECTION
4913|folk|O
4913|singers|O
4913|and|O
4913|eccentrics|O
4913|who|O
4913|smoked|O
4913|marijuana|O
4913|and|O
4913|rejected|O
4913|conformist|O
4913|society|O
4913|was|O
4913|written|O
4913|in|O
4913|just|O
4913|three|O
4913|weeks|O
4914|The|O
4914|items|B-ENTITY-DESTINATION
4914|are|O
4914|handed|O
4914|over|O
4914|into|O
4914|our|O
4914|trust|B-ENTITY-DESTINATION
4915|He|O
4915|also|O
4915|hinted|O
4915|that|O
4915|the|O
4915|team|B-ENTITY-ORIGIN
4915|is|O
4915|going|O
4915|away|O
4915|from|O
4915|the|O
4915|running|O
4915|game|B-ENTITY-ORIGIN
4915|far|O
4915|too|O
4915|soon|O
4916|Two|O
4916|large|O
4916|ash|O
4916|trees|O
4916|dominate|O
4916|the|O
4916|back|O
4916|garden|O
4916|and|O
4916|offer|O
4916|shade|O
4916|and|O
4916|shelter|O
4916|in|O
4916|all|O
4916|weathers|O
4916|and|O
4916|home|O
4916|to|O
4916|a|O
4916|colony|O
4916|of|O
4916|bats|O
4916|and|O
4916|building|B-MEMBER-COLLECTION
4916|of|O
4916|rooks|B-MEMBER-COLLECTION
4917|Police|O
4917|charge|O
4917|a|O
4917|Carlisle|O
4917|man|O
4917|with|O
4917|eight|O
4917|offences|B-OTHER
4917|in|O
4917|relation|O
4917|to|O
4917|the|O
4917|illegal|O
4917|trade|B-OTHER
4917|of|O
4917|endangered|O
4917|tortoises|O
4918|The|O
4918|seeds|B-ENTITY-DESTINATION
4918|have|O
4918|been|O
4918|blown|O
4918|into|O
4918|their|O
4918|fields|B-ENTITY-DESTINATION
4918|by|O
4918|wind|O
4918|or|O
4918|deposited|O
4918|by|O
4918|birds|O
4919|On|O
4919|National|O
4919|day|O
4919|the|O
4919|government|O
4919|bestowed|O
4919|awards|B-ENTITY-DESTINATION
4919|to|O
4919|deserving|O
4919|individuals|B-ENTITY-DESTINATION
4920|The|O
4920|machine|B-CONTENT-CONTAINER
4920|was|O
4920|in|O
4920|a|O
4920|cabinet|B-CONTENT-CONTAINER
4920|very|O
4920|similar|O
4920|to|O
4920|the|O
4920|type|O
4920|'|O
4920|A|O
4920|'|O
4920|machines|O
4920|and|O
4920|weighed|O
4920|95|O
4920|pounds|O
4921|The|O
4921|charger|B-CONTENT-CONTAINER
4921|was|O
4921|in|O
4921|a|O
4921|suitcase|B-CONTENT-CONTAINER
4921|that|O
4921|was|O
4921|and|O
4921|still|O
4921|is|O
4921|!|O
4921|lost|O
4921|by|O
4921|the|O
4921|airline|O
4922|The|O
4922|electromagnet|B-COMPONENT-WHOLE
4922|has|O
4922|a|O
4922|coil|B-COMPONENT-WHOLE
4922|of|O
4922|insulated|O
4922|wire|O
4922|around|O
4922|it|O
4922|which|O
4922|corresponds|O
4922|to|O
4922|the|O
4922|life|O
4922|energy|O
4922|currents|O
4922|which|O
4922|magnetise|O
4922|our|O
4922|body|O
4923|The|O
4923|bicycle|B-ENTITY-ORIGIN
4923|was|O
4923|manufactured|O
4923|in|O
4923|a|O
4923|building|B-ENTITY-ORIGIN
4923|leased|O
4923|from|O
4923|their|O
4923|former|O
4923|employer|O
4923|the|O
4923|Canadian|O
4923|Typothetac|O
4923|Company|O
4924|An|O
4924|Iraqi|O
4924|unit|B-OTHER
4924|is|O
4924|sent|O
4924|to|O
4924|battle|O
4924|the|O
4924|cult|B-OTHER
4925|Those|O
4925|people|B-ENTITY-DESTINATION
4925|from|O
4925|Mexico|O
4925|have|O
4925|entered|O
4925|into|O
4925|this|O
4925|country|B-ENTITY-DESTINATION
4925|illegally|O
4926|My|O
4926|remark|B-MESSAGE-TOPIC
4926|pertained|O
4926|to|O
4926|your|O
4926|earlier|O
4926|comments|B-MESSAGE-TOPIC
4927|The|O
4927|dead|O
4927|body|B-CONTENT-CONTAINER
4927|of|O
4927|a|O
4927|British|O
4927|tourist|O
4927|was|O
4927|found|O
4927|tied|O
4927|in|O
4927|a|O
4927|sack|B-CONTENT-CONTAINER
4927|with|O
4927|weights|O
4927|stripped|O
4927|and|O
4927|thrown|O
4927|into|O
4927|sea|O
4928|Doctors|B-INSTRUMENT-AGENCY
4928|treated|O
4928|the|O
4928|cancer|O
4928|with|O
4928|an|O
4928|experimental|O
4928|bone-marrow|O
4928|transplant|O
4928|procedure|B-INSTRUMENT-AGENCY
4928|at|O
4928|Berlin|O
4928|'s|O
4928|Charite|O
4928|hospital|O
4929|We|O
4929|filled|O
4929|the|O
4929|second|O
4929|drawer|B-COMPONENT-WHOLE
4929|from|O
4929|the|O
4929|bottom|O
4929|in|O
4929|a|O
4929|four-drawer|O
4929|filing|O
